,id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_name,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id
17,4841736,四 针 嘛,si4 zhen1 ma,,,declarative,zho,3,3,17,Chang2,num cl sfp,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
18,4841743,你 说 五 针,ni3 shuo1 wu3 zhen1,,,declarative,zho,4,4,18,Chang2,pro:per v num cl,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
19,4841748,你 骗 我,ni3 pian4 wo3,,,declarative,zho,3,3,19,Chang2,pro:per v pro:per,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
20,4841754,多 了 一 针 嗳,duo1 le yi1 zhen1 ai4,,,declarative,zho,5,5,20,Chang2,adj asp num cl co,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
21,4841761,,,,,declarative,zho,-2147483648,0,21,Chang2,,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
22,4841765,只 有 四 针 嘛,zhi3 you3 si4 zhen1 ma,,,declarative,zho,5,5,22,Chang2,adv v num cl sfp,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
23,4841771,,,,,declarative,zho,-2147483648,0,23,Chang2,,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
24,4841777,那 你 有没有,na4 ni3 you3,,,interruption,zho,4,3,24,Chang2,conj pro:per v,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
25,4841782,你 被 我 骗 到,ni3 bei4 wo3 pian4 dao4,,,imperative_emphatic,zho,5,5,25,Chang2,pro:per prep pro:per v v:resc,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
26,4841788,对 呀,dui4 ya,,,declarative,zho,2,2,26,Chang2,adj sfp,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
27,4841794,那 你 有没有 哭 得 好 伤心 好 大声 有没有,na4 ni3 you3 ku1 dei3 hao3 shang1xin1 hao3 da4sheng you3,,,question,zho,12,10,27,Chang2,conj pro:per v v v:aux adv adj adv adj v,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
28,4841800,嗯,en1,,,question,zho,1,1,28,Chang2,co,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
29,4841807,你 有没有 好 怕怕,ni3 you3 hao3 pa4,,,question,zho,6,4,29,Chang2,pro:per v adv v,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
30,4841812,没有 吗,mei2you3 ma,,,question,zho,2,2,30,Chang2,adv sfp,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
31,4841818,有没有 哭 得 好 难过 呀,you3 ku1 de hao3 nan2guo4 ya,,,question,zho,7,6,31,Chang2,v v stative adv adj sfp,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
32,4841825,咦,yi2,,,declarative,zho,1,1,32,Chang2,co,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
33,4841830,大 吼 大 叫 的 有没有,da4 hou3 da4 jiao4 de you3,,,question,zho,7,6,33,Chang2,adj v adj v cleft v,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
34,4841838,没有 吗,mei2you3 ma,,,question,zho,2,2,34,Chang2,adv sfp,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
35,4841844,咦,yi2,,,declarative,zho,1,1,35,Chang2,co,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
36,4841849,后来 呢,hou4lai2 ne,,,question,zho,2,2,36,Chang2,adv sfp,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
37,4841854,后来 有没有 痛痛 得 好 久,hou4lai2 you3 tong4 de hao3 jiu3,,,question,zho,8,6,37,Chang2,adv v adj stative adv adj,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
38,4841860,嗯 那 你 头头 受伤 以后 有没有 再 去 游泳,en1 na4 ni3 tou2 shou4shang1 yi3hou4 you3 zai4 qu4 you2yong3,,,question,zho,12,10,38,Chang2,co conj pro:per n v post v adv v:dirc v,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
39,4841866,可以不可以 游泳,ke3yi3 you2yong3,,,question,zho,3,2,39,Chang2,v:aux n,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
40,4841872,不 可以,bu4 ke3yi3,,,declarative,zho,2,2,40,Chang2,adv v:aux,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
41,4841878,不 可以 喔,bu4 ke3yi3 wo4,,,declarative,zho,3,3,41,Chang2,adv v:aux co,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
42,4841884,为什么 不 可以,wei4shen2me bu4 ke3yi3,,,question,zho,3,3,42,Chang2,adv:wh adv v:aux,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
43,4841891,因为 等 一下 碰 到 水 我 会 哇哇 叫,yin1wei4 deng3 yi1xia4 peng4 dao4 shui3 wo3 hui4 wa1 jiao4,,,declarative,zho,11,10,43,Chang2,conj n adv v v:resc n pro:per v:aux co v,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
44,4841895,真的 喔,zhen1de wo4,,,question,zho,2,2,44,Chang2,adv co,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
45,4841900,嗯,en1,,,declarative,zho,1,1,45,Chang2,co,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
46,4841906,那 每天 谁 帮 你 换 药 的,na4 mei3tian1 shei2 bang1 ni3 huan4 yao4 de,,,question,zho,8,8,46,Chang2,pro:dem adv pro:wh v pro:per v n poss,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
47,4841910,嗳 不 能 这样 爬,ai4 bu4 neng2 zhe4yang4 pa2,,,declarative,zho,5,5,47,Chang2,co adv v:aux adv v,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
48,4841916,谁 帮 你 换 药,shei2 bang1 ni3 huan4 yao4,,,question,zho,5,5,48,Chang2,pro:wh v pro:per v n,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
49,4841922,,,,,declarative,zho,-2147483648,0,49,Chang2,,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
50,4841925,谁 帮 你 换 药,shei2 bang1 ni3 huan4 yao4,,,question,zho,5,5,50,Chang2,pro:wh v pro:per v n,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
51,4841932,爸爸,ba4,,,declarative,zho,2,1,51,Chang2,n:relat,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
52,4841937,爸爸 还有 谁,ba4 hai2you3 shei2,,,question,zho,4,3,52,Chang2,n:relat conj pro:wh,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
53,4841942,妈妈,ma1,,,declarative,zho,2,1,53,Chang2,n:relat,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
54,4841947,喔,wo4,,,declarative,zho,1,1,54,Chang2,co,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
55,4841955,那 换 药 的时候 你 有没有 痛痛,na4 huan4 yao4 de4shi2hou4 ni3 you3 tong4,,,question,zho,9,7,55,Chang2,pro:dem v n post pro:per v adj,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
56,4841960,有,you3,,,declarative,zho,1,1,56,Chang2,v,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
57,4841965,喔 那 后来 这里 怎么 回 事,wo4 na4 hou4lai2 zhe4li3 zen3me hui2 shi4,,,question,zho,7,7,57,Chang2,co pro:dem adv post adv:wh cl n,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
58,4841969,这里 呀,zhe4li3 ya,,,declarative,zho,2,2,58,Chang2,post sfp,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
59,4841974,下巴,xia4ba1,,,declarative,zho,1,1,59,Chang2,n,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
60,4841976,对 呀,dui4 ya,,,declarative,zho,2,2,60,Chang2,adj sfp,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
61,4841980,这里 怎么 受伤 的,zhe4li3 zen3me shou4shang1 de,,,question,zho,4,4,61,Chang2,post adv:wh v cleft,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
62,4841985,嗳 就 不 知道,ai4 jiu4 bu4 zhi1dao4,,,declarative,zho,4,4,62,Chang2,co adv adv v,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
63,4841990,就 是,jiu4 shi4,,,trail off,zho,2,2,63,Chang2,adv v:cop,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
64,4841994,去 游泳池,qu4 you2you3chi2,,,declarative,zho,2,2,64,Chang2,v:dirc n,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
65,4841998,游泳池,you2you3chi2,,,declarative,zho,1,1,65,Chang2,n,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
66,4842003,怎么 受伤 的,zen3me shou4shang1 de,,,question,zho,3,3,66,Chang2,adv:wh v cleft,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
67,4842007,我 都 还 不 晓得 你 怎么 受伤 的,wo3 dou1 hai2 bu4 xiao3de ni3 zen3me shou4shang1 de,,,question,zho,9,9,67,Chang2,pro:per adv adv adv v pro:per adv:wh v cleft,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
68,4842012,xxx 头 受伤,tou2 shou4shang1,,,declarative,zho,2,3,68,Chang2,n v,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
69,4842017,又 去 游,you4 qu4 you2,,,declarative,zho,3,3,69,Chang2,adv v:dirc v,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
70,4842021,然后 我 到 旁边 那 个 硬硬 的 跳来跳去,ran2hou4 wo3 dao4 pang2bian1 na4 ge4 ying4 de tiao4lai2tiaoqu4,,,declarative,zho,10,9,70,Chang2,conj pro:per v:resc post det cl adj poss v,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
71,4842026,不 小心 就 敲 到 了,bu4 xiao3xin1 jiu4 qiao1 dao4 le,,,declarative,zho,6,6,71,Chang2,adv v adv v v:resc asp,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
72,4842031,喔 那 妈咪 刚好 不 在 对不对,wo4 na4 ma1mi1 gang1hao3 bu4 zai4 dui4,,,question,zho,8,7,72,Chang2,co conj n:relat adv adv v adj,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
73,4842036,嗯,en1,,,declarative,zho,1,1,73,Chang2,co,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
74,4842043,那 小 刚 妈妈 把 你 带 来 找 我 是不是,na4 xiao3 gang1 ma1 ba3 ni3 dai4 lai2 zhao3 wo3 shi4bu2shi4,,,question,zho,12,11,74,Chang2,pro:dem adj adv n:relat prep pro:per v v:dirc v pro:per co:int,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
75,4842049,嗯,en1,,,declarative,zho,1,1,75,Chang2,co,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
76,4842054,然后 呢,ran2hou4 ne,,,question,zho,2,2,76,Chang2,conj sfp,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
77,4842060,后来 我们 有没有 去 缝,hou4lai2 wo3 you3 qu4 feng2,,,question,zho,7,5,77,Chang2,adv pro:per v v:dirc v,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
78,4842066,谁 带 你 去 缝 的,shei2 dai4 ni3 qu4 feng2 de,,,question,zho,6,6,78,Chang2,pro:wh v pro:per v:dirc v cleft,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
79,4842074,嗳 小 刚 妈妈,ai4 xiao3 gang1 ma1,,,declarative,zho,5,4,79,Chang2,co adj adv n:relat,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
80,4842080,不 对 不 对 怎么 会 是 维维 妈妈 带 你 去 缝 的,bu4 dui4 zen3me hui4 shi4 wei2wei2 ma1 dai4 ni3 qu4 feng2 de,,,question,zho,13,14,80,Chang2,adv adj adv:wh v:aux v:cop n:prop n:relat v pro:per v:dirc v cleft,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
81,4842086,谁 带 你 去 缝 的,shei2 dai4 ni3 qu4 feng2 de,,,question,zho,6,6,81,Chang2,pro:wh v pro:per v:dirc v cleft,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
82,4842092,嗯,en1,,,question,zho,1,1,82,Chang2,co,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
83,4842097,你 忘记 那 个 叔叔 啦,ni3 wang4ji4 na4 ge4 shu2 la1,,,declarative,zho,7,6,83,Chang2,pro:per v det cl n:relat sfp,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
84,4842105,那 是 谁,na4 shi4 shei2,,,question,zho,3,3,84,Chang2,pro:dem v:cop pro:wh,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
85,4842111,那 是,na4 shi4,,,interruption,zho,2,2,85,Chang2,pro:dem v:cop,MOT,,Mother,,43.00088297500975,female,,,,Chinese,7,125,8912,8911,15384
86,4842119,耶 是 xxx,ye shi4,,,trail off,zho,2,3,86,Chang2,co v:cop,CHI,,Target_Child,,43.00088297500975,female,,,,Chinese,7,125,8911,8911,15384
87,4842293,我们 呀 昨天 跟 阿妈 去 郝 妈妈 家 做 什么,wo3 ya zuo2tian1 gen1 ma1 qu4 hao3 ma1 jia1 zuo4 shen2me,,,question,zho,14,11,1,Chang2,pro:per sfp n:tm prep n:relat v:dirc n:fam n:relat n v pro:wh,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
88,4842298,给 郝 妈妈 一 个 糖果,gei3 hao3 ma1 yi1 ge4 tang2guo3,,,declarative,zho,7,6,2,Chang2,v n:fam n:relat num cl n,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
89,4842304,嗯,en1,,,question,zho,1,1,3,Chang2,co,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
90,4842309,像 黄色 xxx,xiang4 huang2se4,,,declarative,zho,2,3,4,Chang2,v adj,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
91,4842312,只 有 这样子 呀,zhi3 you3 zhe4yang4zi ya,,,question,zho,4,4,5,Chang2,adv v adv sfp,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
92,4842318,对,dui4,,,declarative,zho,1,1,6,Chang2,adj,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
93,4842324,只 有 这样子,zhi3 you3 zhe4yang4zi,,,declarative,zho,3,3,7,Chang2,adv v adv,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
94,4842330,郝 妈妈 说 啊,hao3 ma1 shuo1 a1,,,declarative,zho,5,4,8,Chang2,n:fam n:relat v sfp,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
95,4842335,郝 妈妈 觉得 怎么 样子,hao3 ma1 jue2de zen3me yang4zi,,,question,zho,6,5,9,Chang2,n:fam n:relat v adv:wh n,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
96,4842341,你 知道不知道,ni3 zhi1dao4,,,question,zho,3,2,10,Chang2,pro:per v,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
97,4842346,好笑不好笑,hao3xiao4,,,declarative,zho,2,1,11,Chang2,adj,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
98,4842351,谁 好笑不好笑,shei2 hao3xiao4,,,question,zho,3,2,12,Chang2,pro:wh adj,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
99,4842357,是 郝 妈妈,shi4 hao3 ma1,,,declarative,zho,4,3,13,Chang2,v:cop n:fam n:relat,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
100,4842364,那 我们 去 郝 妈妈 只 送 给 他 糖果 呀,na4 wo3 qu4 hao3 ma1 zhi3 song4 gei3 ta1 tang2guo3 ya,,,question,zho,13,11,14,Chang2,conj pro:per v:dirc n:fam n:relat adv v prep pro:per n sfp,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
101,4842369,对,dui4,,,declarative,zho,1,1,15,Chang2,adj,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
102,4842373,他 送 给 我 一 个 乖乖 一 个 糖果,ta1 song4 gei3 wo3 yi1 ge4 guai1 yi1 ge4 tang2guo3,,,declarative,zho,11,10,16,Chang2,pro:per v prep pro:per num cl adj num cl n,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
103,4842380,一 个 乖乖,yi1 ge4 guai1,,,declarative,zho,4,3,17,Chang2,num cl adj,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
104,4842385,那 我们 就 回家 了 呀,na4 wo3 jiu4 hui2jia1 le ya,,,declarative,zho,7,6,18,Chang2,conj pro:per adv v asp sfp,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
105,4842390,嗯,en1,,,declarative,zho,1,1,19,Chang2,co,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
106,4842395,我们 就 回家 了 吗,wo3 jiu4 hui2jia1 le ma,,,question,zho,6,5,20,Chang2,pro:per adv v asp sfp,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
107,4842402,就 呀,jiu4 ya,,,declarative,zho,2,2,21,Chang2,adv sfp,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
108,4842407,对 呀,dui4 ya,,,declarative,zho,2,2,22,Chang2,adj sfp,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
109,4842411,对 呀,dui4 ya,,,declarative,zho,2,2,23,Chang2,adj sfp,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
110,4842414,一 个 是 妈妈,yi1 ge4 shi4 ma1,,,declarative,zho,5,4,24,Chang2,num cl v:cop n:relat,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
111,4842419,一 个 是 爸爸,yi1 ge4 shi4 ba4,,,declarative,zho,5,4,25,Chang2,num cl v:cop n:relat,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
112,4842424,那 我们 就 回 我们 的 家 了 呀,na4 wo3 jiu4 hui2 wo3 de jia1 le ya,,,question,zho,11,9,26,Chang2,conj pro:per adv v:dirc pro:per poss n asp sfp,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
113,4842429,对 呀,dui4 ya,,,declarative,zho,2,2,27,Chang2,adj sfp,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
114,4842433,昨天 我们 就 回 我们 家 了 呀,zuo2tian1 wo3 jiu4 hui2 wo3 jia1 le ya,,,declarative,zho,10,8,28,Chang2,n:tm pro:per adv v:dirc pro:per n asp sfp,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
115,4842438,对 呀,dui4 ya,,,declarative,zho,2,2,29,Chang2,adj sfp,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
116,4842443,哦 可是 妈妈 好像 觉得 不 是 这样 哦,o1 ke3shi4 ma1 hao3xiang4 jue2de bu4 shi4 zhe4yang4 o1,,,declarative,zho,10,9,30,Chang2,co conj n:relat adv v adv v:cop pro:dem sfp,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
117,4842449,你 骗 我 xxx 爸爸 的 xxx 屁股 对不对,ni3 pian4 wo3 ba4 de pi4gu3 dui4,,,question,zho,9,9,31,Chang2,pro:per v pro:per n:relat poss n adj,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
118,4842453,嗯,en1,,,declarative,zho,1,1,32,Chang2,co,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
119,4842458,,,,,declarative,zho,-2147483648,0,33,Chang2,,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
120,4842461,我 打 爸爸,wo3 da3 ba4,,,declarative,zho,4,3,34,Chang2,pro:per v n:relat,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
121,4842465,等 一下 骗,deng3 yi1xia4 pian4,,,declarative,zho,3,3,35,Chang2,v adv v,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
122,4842471,哦,o1,,,declarative,zho,1,1,36,Chang2,co,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
123,4842475,不 要 这样子 哦,bu4 yao4 zhe4yang4zi o1,,,declarative,zho,4,4,37,Chang2,adv v:aux adv sfp,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
124,4842479,哦 昨天 去 郝 妈妈 家,o1 zuo2tian1 qu4 hao3 ma1 jia1,,,declarative,zho,7,6,38,Chang2,co n:tm v:dirc n:fam n:relat n,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
125,4842486,我 拿 了 很 多 东西 回 阿妈 家 呀,wo3 na2 le hen3 duo1 dong1xi hui2 ma1 jia1 ya,,,declarative,zho,11,10,39,Chang2,pro:per v asp adv adj n v:dirc n:relat n sfp,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
126,4842490,xxx,,,,declarative,zho,-2147483648,1,40,Chang2,,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
127,4842495,是不是,shi4bu2shi4,,,question,zho,1,1,41,Chang2,co:int,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
128,4842500,我 手 上 拿 了 一 大 包 一 大 包,wo3 shou3 shang4 na2 le yi1 da4 bao1,,,declarative,zho,8,11,42,Chang2,pro:per n post prep asp num adj v,MOT,,Mother,,42.0008624407072,female,,,,Chinese,7,125,8912,8911,15385
129,4842505,为什么,wei4shen2me,,,question,zho,1,1,43,Chang2,adv:wh,CHI,,Target_Child,,42.0008624407072,female,,,,Chinese,7,125,8911,8911,15385
